จังหวัด,เขตเลือกตั้ง,no,ocrName,newname,พรรคการเมือง,score
ชัยภูมิ,2,13,นางสาววาสนา อยู่ภักดี,นางสาววาสนา อยู่ภักดี,เพื่อนไทย,0
ชัยภูมิ,3,4,นายสัมกทธิ๋ แทนทรัพย์,นายสัมฤทธิ์ แทนทรัพย์,พลังประชารัฐ,32352
ชัยภูมิ,3,6,นายอนันต์ ลิมปคุปตถาวร,นายอนันต์ ลิมปคุปตถาวร,เพื่อไทย,24141
ชัยภูมิ,3,20,นายสุระศักดิ๋ ชืนจรัสพรสกุล,นายสุระศักดิ์ ชื่นจรัสพรสกุล,อนาคตใหม่,7902
ชัยภูมิ,3,7,นายพัชรพล วชิระพานิชกล,นายพัชรพล วชิระพานิชกุล,ภูมิใจไทย,7266
ชัยภูมิ,3,5,พันตำรวจโทสุราษ แก้ววังปา,พันตำรวจโทสุราษ แก้ววังปา,เสรีรวมไทย,2665
ชัยภูมิ,3,8,นายกกษณ์ดนัย หมู่สะแก,นายกฤษณ์ดนัย หมู่สะแก,ประชาธิปัตย์,2156
ชัยภูมิ,3,24,นางอมรรัตน์ วรภักดี,นางอมรรัตน์ วรภักดี,ประชาชนปฏิรูป,733
ชัยภูมิ,3,15,นายสยาม ไทยประสงค์,นายสยาม ไทยประสงค์,พลังไทยรักไทย,685
ชัยภูมิ,3,11,นายสาโรจน์ คำพิทักษ์,นายสาโรจน์ คำพิทักษ์,ชาติไทยพัฒนา,639
ชัยภูมิ,3,13,นายณัฐพนธ์ โรจนวิริยางกูร,นายณัฐพนธ์ โรจนวิริยางกูร,เศรษฐกิจใหม่,513
ชัยภูมิ,3,3,นายประทวน เรืองจาบ,นายประทวน เรืองจาบ,พลังท้องถิ่นไท,435
ชัยภูมิ,3,26,นางสาวนงลักษณ์ จิตตะดาม,นางสาวนงลักษณ์ จิตตะคาม,มหาชน,399
ชัยภูมิ,3,1,นายจำปี พัวสำโรง,นายจำปี พั่วสำโรง,ชาติพัฒนา,366
ชัยภูมิ,3,23,นางวีถเาวรรณ เงินวิจิตรไพศาล,นางวีณาวรรณ เงินวิจิตรไพศาล,เพื่อชาติ,338
ชัยภูมิ,3,16,นายสหรัฐ ละจินดาวงศ์,นายสหรัฐ ละจินดาวงศ์,เพื่อคนไทย,244
ชัยภูมิ,3,27,ร้อยตำรวจโทวีระชัย วิชัยสุชาติ,ร้อยตำรวจโทวีระชัย วิชัยสุชาติ,พลังปวงชนไทย,215
ชัยภูมิ,3,2,นางสาวเพ้ญทิพย์ คิริสุวรรณ,นางสาวเพ็ญทิพย์ ศิริสุวรรณ,ไทยธรรม,128
ชัยภูมิ,3,25,นายนรันต์ เนินทราย,นายนรันต์ เนินทราย,ประชากรไทย,186
ชัยภูมิ,3,14,นายสันติภาพ จันทร์โท,นายสันติภาพ จันทร์โท,ทางเลือกใหม่,155
ชัยภูมิ,3,9,นายสุริยา ชิมพาลี,นายสุริยา ฉิมพาลี,ประชาภิวัฒน์,144
ชัยภูมิ,3,29,นายเด่นธนากร พชรปัญโญภาส,นายเด่นธนากร พชรปัญโญภาส,ภาคีเครือข่ายไทย,137
ชัยภูมิ,3,10,นายรญญา นามพกทธิ๋,นายวิญญา นามพฤทธิ์,ประชานิยม,102
ชัยภูมิ,3,21,นายทรงเศรษฐวสิฏฐ์ คำหลาย,นายทรงเศรษฐวสิฏฐ์ คำหลาย,เพื่อแผ่นดิน,102
ชัยภูมิ,3,28,นางสรัอยสุดา นาคอนุเคราะห์,นางสร้อยสุดา นาคอนุเคราะห์,ครูไทยเพื่อประชาชน,97
ชัยภูมิ,3,17,นายณภัทร ละแมนชัย,นายณภัทร ละแมนชัย,พลังแรงงานไทย,94
ชัยภูมิ,3,22,นายแสง ก่องนอก,นายแสง ก่องนอก,ประชาธิปไตยใหม่,89
ชัยภูมิ,3,19,นายอุทัย ประเสริฐศรี,นายอุทัย ประเสริฐศรี,รักษ์ผืนป่าประเทศไทย,81
ชัยภูมิ,3,18,นายคำผัส ศรีเสริมวงศ์,นายคำผัส ศรีเสริมวงค์,รวมพลังประชาชาติไทย,79
ชัยภูมิ,3,36,นางสาวนุชกทัย พยัคฆพล,นางสาวนุชฤทัย พยัคฆพล,ไทรักธรรม,75
ชัยภูมิ,3,34,นางสาวอมราพร ไพรวัลย์,นางสาวอมราพร ไพรวัลย์,พลังศรัทธา,48
ชัยภูมิ,3,35,นายสมพงศ์ เวียงแกว,นายสมพงค์ เวียงแก้ว,แทนคุณแผ่นดิน,48
ชัยภูมิ,3,33,นายเอกวฒิ พุทธแสน,นายเอกวุฒิ พุทธแสน,ผึ้งหลวง,45
ชัยภูมิ,3,32,นางสาวปียพร ดวงจันทร์,นางสาวปิยพร ดวงจันทร์,พลังประชาธิปไตย,34
ชัยภูมิ,3,31,นายวีระ ถนอมธรรม,นายวีระ ถนอมธรรม,ประชาไทย,33
ชัยภูมิ,3,12,นายสมศักดิปะสีกัง,นายสมศักดิ์ ปะสีกัง,เพื่อนไทย,0
